snapshot_id,mid_price,spread,true_is_spoof,bid_size_l0,bid_placed_l0,bid_canceled_l0,bid_executed_l0,bid_size_l1,bid_placed_l1,bid_canceled_l1,bid_executed_l1,bid_size_l2,bid_placed_l2,bid_canceled_l2,bid_executed_l2,bid_size_l3,bid_placed_l3,bid_canceled_l3,bid_executed_l3,bid_size_l4,bid_placed_l4,bid_canceled_l4,bid_executed_l4,ask_size_l0,ask_placed_l0,ask_canceled_l0,ask_executed_l0,ask_size_l1,ask_placed_l1,ask_canceled_l1,ask_executed_l1,ask_size_l2,ask_placed_l2,ask_canceled_l2,ask_executed_l2,ask_size_l3,ask_placed_l3,ask_canceled_l3,ask_executed_l3,ask_size_l4,ask_placed_l4,ask_canceled_l4,ask_executed_l4,bid_size,ask_size,total_bid_depth,total_ask_depth,order_book_imbalance,num_orders_placed,num_orders_canceled,num_orders_executed,cancel_to_trade_ratio,order_lifetime_ms,price_impact,spoofed_level_depth,top_size,rolling_avg_size,top_level_size_ratio,bid_cancel_ratio_l0,bid_cancel_ratio_l1,bid_cancel_ratio_l2,bid_cancel_ratio_l3,bid_cancel_ratio_l4,ask_cancel_ratio_l0,ask_cancel_ratio_l1,ask_cancel_ratio_l2,ask_cancel_ratio_l3,ask_cancel_ratio_l4,bid_size_velocity_l0,bid_size_velocity_l1,bid_size_velocity_l2,bid_size_velocity_l3,bid_size_velocity_l4,ask_size_velocity_l0,ask_size_velocity_l1,ask_size_velocity_l2,ask_size_velocity_l3,ask_size_velocity_l4,max_cancel_ratio_across_levels,max_size_velocity_across_levels,is_anomaly,anomaly_score
2973,49943.33975187631,6.946772103311465,false,14.173922344959129,15,7,8,10.111631143675133,14,7,7,9.159555545399783,7,4,3,18.249752754081438,8,7,1,14.525578921207105,11,9,2,2.723145744991117,19,12,7,14.840628089697285,9,5,4,10.32076683719499,15,11,4,14.605623737242855,8,6,2,23.337463890788893,14,11,3,14.173922344959129,2.723145744991117,66.22044070932259,65.82762829991515,0.002974768297293014,120,79,41,1.880952380952381,746.8900915894858,0.7208060515356383,0,14.173922344959129,10.142566356310123,1.3974690277614923,0.7777777777777778,0.875,1.0,3.5,3.0,1.5,1.0,2.2,2.0,2.75,2.0337954784943717,-0.2558222210520304,-0.08246087786606598,-0.1968491456927966,0.12404132253851982,-0.8552971393146304,-0.15272022771266192,-0.03759854436631625,-0.7418995252107677,-0.4236833428756604,3.5,2.0337954784943717,false,0.4880706699793701
2974,49940.77585446522,6.205768057323462,false,3.010318531854831,12,6,6,20.025582904665917,13,13,0,4.928326422427196,12,8,4,6.682872762550382,14,11,3,20.679762842551586,7,6,1,7.385878454074553,15,12,3,20.886530494555885,14,7,7,16.22835517562959,18,14,4,10.91639341726695,15,10,5,35.38533902497229,6,5,1,3.010318531854831,7.385878454074553,55.32686346404991,90.80249656649926,-0.24276868861283574,126,92,34,2.6285714285714286,902.8670358670812,0.35764503218882976,0,7.385878454074553,10.156455188881655,0.7272102634942876,0.8571428571428571,13.0,1.6,2.75,3.0,3.0,0.875,2.8,1.6666666666666667,2.5,-1.5950856300526193,1.0921711796309153,-0.35424705488036284,-0.8418060255125962,0.4793113746975026,0.8447727044721888,0.8155362463835398,0.5417128619785022,-0.3596577447038048,0.404702783154874,13.0,1.5950856300526193,false,0.45442492945887514
2975,49943.2139288982,7.556827349711598,false,19.93635364266266,13,11,2,7.558663584626827,8,4,4,8.241257071227388,8,6,2,39.63897404554175,6,5,1,15.530602982564572,19,15,4,6.754614595298451,6,6,0,7.135968950093994,9,6,3,12.958668063580841,18,18,0,19.674904262039586,18,12,6,35.889020576535465,14,13,1,19.93635364266266,6.754614595298451,90.9058513266232,82.41317644754834,0.04900024531721074,119,96,23,4.0,899.805696137633,0.7992175314108552,0,19.93635364266266,10.253513707578628,1.9443435890593488,3.6666666666666665,0.8,2.0,2.5,3.0,6.0,1.5,18.0,1.7142857142857142,6.5,1.9137963478737248,-1.2740088719426466,0.6161218900630094,1.8929487674546401,-0.40677455829483966,-0.11558373952999845,-1.731704910510268,-0.4113291726948933,0.8206918455043962,0.016995267424112143,18.0,1.9137963478737248,false,0.4824298642930529
2976,49941.254625423666,5.521668565035323,false,11.01703178604456,14,10,4,7.559399544323368,11,11,0,13.611386778658767,9,7,2,13.481459545647068,6,4,2,13.071942928792241,12,12,0,10.127370498109217,19,12,7,14.727926375379772,18,14,4,11.993613946792387,6,6,0,17.83058957167429,15,11,4,14.88032802379749,11,8,3,11.01703178604456,10.127370498109217,58.741220583466,69.55982841575316,-0.084322052833356,121,95,26,3.5185185185185186,892.1897668939977,0.4943600840233889,0,11.01703178604456,10.321146420547615,1.0674232626049718,2.0,11.0,2.3333333333333335,1.3333333333333333,12.0,1.5,2.8,6.0,2.2,2.0,-0.9598197305071231,0.00008389583282805878,1.1879068470649368,-1.4445900398235414,-0.1950979217281052,0.633787884393068,0.9849021372869877,-0.22751409433014766,-0.17709769692865968,-0.6902948257928331,12.0,1.4445900398235414,false,0.40573299780409605
2977,49938.9809378555,4.62301355897009,false,9.466467800809562,14,7,7,5.598279287727403,12,9,3,7.283920084922544,8,4,4,23.105579606093197,11,10,1,60.73615115579958,12,8,4,7.134720751873305,19,17,2,24.157084118274735,17,10,7,14.302697973911409,12,7,5,16.009156863912054,16,15,1,19.30894265374685,18,14,4,9.466467800809562,7.134720751873305,106.19039793535228,80.91260236171836,0.13510096328492538,139,101,38,2.58974358974359,822.7670832338823,0.8856041646639475,0,9.466467800809562,10.38538988047818,0.9115178062408663,0.875,2.25,0.8,5.0,1.6,5.666666666666667,1.25,1.1666666666666667,7.5,2.8,-0.16675391901746917,-0.23559595300149994,-1.32193399581424,0.5320707649167749,2.412112733986844,-0.5575159762846934,1.1711045656537495,0.5406009436466116,-0.1937124368200632,0.14529570612711512,7.5,2.412112733986844,false,0.4721769676151017
2978,49940.57756507417,4.040816664331432,false,7.918765356917489,13,7,6,4.700223421009122,18,13,5,15.856032924588513,14,14,0,23.831020607152745,7,7,0,15.965381268734925,11,9,2,8.059775404050463,15,9,6,10.988672618780557,9,6,3,8.516586749779353,9,9,0,13.9495858500455,19,16,3,19.726558960318773,13,12,1,7.918765356917489,8.059775404050463,68.27142357840279,61.24117958297464,0.054282315572548645,128,102,26,3.7777777777777777,800.1864244787691,0.528504012306,0,8.059775404050463,10.350709461402413,0.7786688858483761,1.0,2.1666666666666665,14.0,7.0,3.0,1.2857142857142858,1.5,9.0,4.0,6.0,-0.16649446481077798,-0.12179908093753233,1.5484763641873396,0.04021673346221747,-1.8006695987323043,0.18007654346804164,-1.4371878114262608,-1.2249452581247418,-0.26167937554821186,0.013782323349013642,14.0,1.8006695987323043,false,0.3900734948795489
2979,49939.1371786147,7.111995175463913,false,4.69089121227246,7,7,0,11.857966384244039,19,10,9,11.191426897791935,19,11,8,50.43426876208877,18,17,1,27.70373251437255,9,7,2,7.221636410697756,19,12,7,18.6768858981101,9,6,3,17.145863019161872,18,17,1,19.279520792278117,19,13,6,33.81232984774028,9,9,0,4.69089121227246,7.221636410697756,105.87828577076975,96.13623596798811,0.04822450247106447,146,109,37,2.8684210526315788,891.5738434144462,0.5930213842945024,0,7.221636410697756,10.287796323737137,0.7019614486374697,7.0,1.0,1.2222222222222223,8.5,2.3333333333333335,1.5,1.5,8.5,1.8571428571428572,9.0,-0.36485624638707104,1.1145287575380574,-0.8114657222098406,1.5215768850108986,0.48832594588081196,-0.17675729054797132,0.8155098326500692,1.6093671260568194,0.748991491566221,0.4725974312664639,9.0,1.6093671260568194,false,0.3964145988597518
2980,49940.33393119518,5.448320463802504,false,3.7159906787850128,17,14,3,4.963425060395752,6,4,2,10.218283434783174,18,11,7,15.854351653639633,19,18,1,20.41920273019309,8,8,0,9.42681049162061,18,12,6,9.140290429925349,11,10,1,6.290312349939497,16,12,4,32.56442427254288,17,16,1,19.860430854583566,19,18,1,3.7159906787850128,9.42681049162061,55.17125355779666,77.2822683986119,-0.16693414047602406,149,123,26,4.555555555555555,773.7822033406771,0.6771730599710407,0,9.42681049162061,10.208056683349591,0.9234676867534175,3.5,1.3333333333333333,1.375,9.0,8.0,1.7142857142857142,5.0,2.4,8.0,9.0,-0.11219763962562122,-1.0277239951401413,-0.17118096136962063,-1.6570442913167145,-0.3129251600348325,0.6096459330853624,-0.9730765800134256,-1.6585222133144366,1.6682532045320944,-0.6081522435770248,9.0,1.6682532045320944,false,0.40353863271123425
2981,49940.65843854254,6.531931904600828,false,16.09362365348409,18,13,5,6.162061210649126,10,8,2,16.652752207962976,7,5,2,8.230044072008562,7,4,3,13.605600256687115,15,11,4,5.011993286488944,15,7,8,5.752714925888321,12,6,6,30.01343487008209,9,7,2,23.32961621995492,11,10,1,47.66109983146261,19,19,0,16.09362365348409,5.011993286488944,60.74408140079187,111.76885913387689,-0.29577362472023316,123,90,33,2.6470588235294117,859.4407784438129,0.49594695678328604,0,16.09362365348409,10.401319885792182,1.5472674458813045,2.1666666666666665,2.6666666666666665,1.6666666666666667,1.0,2.2,0.7777777777777778,0.8571428571428571,2.3333333333333335,5.0,19.0,1.3168567532558155,0.18050600009266163,1.177685269219581,-0.363909222859145,-0.2918559369196857,-1.3739072861134867,-0.35825972246533155,2.432620278383488,-1.1697308510361586,1.8775344094805293,19.0,2.432620278383488,false,0.48531857879033746
2982,49942.92158866097,4.4396703667839015,false,5.6048568832982655,15,13,2,13.141601647340412,15,13,2,7.476598011687311,14,11,3,15.680147933375224,9,6,3,33.14587235401171,6,6,0,6.799174849263601,7,5,2,9.912014275097176,12,6,6,17.526127949335507,19,16,3,10.47496900938077,19,14,5,31.31098035017423,14,11,3,5.6048568832982655,6.799174849263601,75.04907682971293,76.0232664332513,-0.006448497339070455,130,101,29,3.3666666666666667,872.0709479800128,0.6370333384024873,0,6.799174849263601,10.283538529544925,0.6611707467939523,4.333333333333333,4.333333333333333,2.75,1.5,6.0,1.6666666666666667,0.8571428571428571,4.0,2.3333333333333335,2.75,-1.0418449177588285,1.031643266040482,-1.5377865254828167,0.352570871105632,0.835070105150548,0.5575095836616117,0.4643623217877874,-1.1894615026934814,-1.4832526684135876,-1.0470914162400455,6.0,1.5377865254828167,false,0.41576153088574413
2983,49942.60635373382,6.842545070357943,false,9.323978116038653,11,11,0,14.505218764987452,11,6,5,28.167553735545845,19,11,8,18.92556738499476,11,10,1,11.232515080523607,18,13,5,7.656884749639265,9,5,4,3.1403434991626153,19,18,1,10.579506437565387,7,6,1,11.491229811838078,17,11,6,19.280122930698486,16,12,4,9.323978116038653,7.656884749639265,82.15483308209032,52.148087428903835,0.22342586102384945,138,103,35,2.861111111111111,869.59621389589,0.36978958324363875,0,9.323978116038653,10.321206480037402,0.9033806400513813,11.0,1.0,1.2222222222222223,5.0,2.1666666666666665,1.0,9.0,3.0,1.5714285714285714,2.4,0.3991039262512292,0.20272348046820932,2.3270471388194474,0.15346707511459526,-0.8909093350186612,0.3078159199341289,-0.738565938852648,-0.6447897777413762,0.12920817431203743,-0.7725006805780654,11.0,2.3270471388194474,false,0.4423064521425398
2984,49941.22509392768,6.142210992058843,false,9.304212589956526,16,11,5,6.8864033131122016,12,12,0,41.694949957788545,15,12,3,10.034568045721858,18,16,2,11.979020364868104,7,6,1,8.391300716321943,10,9,1,16.987878645971033,18,10,8,32.89672145131303,14,8,6,13.217953502422773,15,12,3,36.16793994070968,10,7,3,9.304212589956526,8.391300716321943,79.89915427144723,107.66179425673846,-0.14801929827689694,135,103,32,3.121212121212121,800.4198387908934,0.7968652425839828,0,9.304212589956526,10.194011681922865,0.9127135499026132,1.8333333333333333,12.0,3.0,5.333333333333333,3.0,4.5,1.1111111111111112,1.1428571428571428,3.0,1.75,-0.002316369486980857,-1.218880865508282,1.4553449938295484,-0.4233773500144026,0.03047273331531447,0.3084876871058255,1.3666866164117193,1.7403309674609875,0.22157368795255294,1.0508121447120036,12.0,1.7403309674609875,false,0.4158372455273714
2985,49937.79921622531,8.35097684417654,false,4.579448221615228,8,4,4,10.920805182339707,6,3,3,9.333803032472032,19,14,5,11.104241537458611,16,15,1,25.05696660161456,6,5,1,2.71870019113274,6,3,3,25.346425049020795,16,9,7,27.259888426150802,7,4,3,10.690331387135414,17,16,1,9.331725946925896,12,10,2,4.579448221615228,2.71870019113274,60.995264575500144,75.34707100036564,-0.10526302314133118,113,83,30,2.6774193548387095,739.9183593371615,0.5718554617935698,0,4.579448221615228,9.960733613352717,0.45975009465932454,0.8,0.75,2.3333333333333335,7.5,2.5,0.75,1.125,1.0,8.0,3.3333333333333335,-0.7353816491522086,0.8004615150495041,-2.1991293026688234,0.0606036028255523,0.526918138315442,-1.8878204826265264,0.901851127017594,-0.4354091745332286,-0.35025163151461486,-1.4762878062277287,8.0,2.1991293026688234,false,0.4217315680718491
2986,49933.34643766219,7.717495749218742,false,6.797724780556404,13,12,1,5.700453052537642,8,7,1,41.93415819827417,10,7,3,21.97940894608008,19,16,3,15.834760419422409,7,5,2,13.884553852471445,18,17,1,13.012337419742572,13,9,4,12.544640304228475,7,7,0,6.785856285915706,6,5,1,12.01577983541475,8,7,1,6.797724780556404,13.884553852471445,92.2465053968707,58.24316769777295,0.22595130283599527,109,92,17,5.111111111111111,883.2780487208101,0.5823052146896519,0,13.884553852471445,9.940412594362956,1.3967784255097366,6.0,3.5,1.75,4.0,1.6666666666666667,8.5,1.8,7.0,2.5,3.5,0.37278279093570016,-0.9775568907103981,1.815261948783012,0.6785118815285104,-0.36867627170947187,2.400166629643514,-1.2330955701231667,-1.0569675319692728,-0.5366419151759595,0.1576263307271857,8.5,2.400166629643514,false,0.440028975256346
2987,49938.83852090702,5.248228566937131,false,8.02315180115054,19,12,7,6.937722347524972,14,11,3,13.472881147204614,15,13,2,17.828018820967,14,11,3,21.529970405604622,13,9,4,7.740197857212419,13,8,5,8.690807055106848,8,5,3,16.752320228444717,8,5,3,19.974839888718275,12,9,3,18.05964670926754,7,6,1,8.02315180115054,7.740197857212419,67.79174452245175,71.2178117387498,-0.024646271151750217,123,89,34,2.5428571428571427,803.3436227127933,0.5160007551554441,0,8.02315180115054,9.824944584916521,0.8166103871433398,1.5,2.75,4.333333333333333,2.75,1.8,1.3333333333333333,1.25,1.25,2.25,3.0,0.205717862663619,0.23266566328669852,-1.3944724190664155,-0.26307727832955036,0.3002065592586766,-1.2290028655328862,-0.45648904649158734,0.30121213401861124,1.54284719415673,0.3537483676849617,4.333333333333333,1.54284719415673,false,0.4482649265749599
2988,49941.410984436756,6.320258586695368,false,8.454680234720772,8,6,2,11.004859121056457,14,14,0,13.917308563321113,15,11,4,19.99242716664452,7,5,2,7.658441625019492,10,7,3,5.674831011351046,16,11,5,6.961850566104958,17,16,1,12.302048978599867,14,11,3,13.138803229067927,13,11,2,29.69054419632815,13,11,2,8.454680234720772,5.674831011351046,61.02771671076236,67.76807798145195,-0.05233370613378453,127,103,24,4.12,972.3943306586386,0.40694105360990857,0,8.454680234720772,9.85366844933014,0.858023616097569,2.0,14.0,2.2,1.6666666666666667,1.75,1.8333333333333333,8.0,2.75,3.6666666666666665,3.6666666666666665,0.07267388725382208,0.7474836679747636,0.021980571426340766,0.13699339123454782,-1.0489589975159355,-0.4105001444472972,-0.20213168506006532,-0.31990233125379514,-0.7742032166934081,0.6650786277761811,14.0,1.0489589975159355,false,0.4965478615557745
2989,49942.26552348683,4.741824869565208,false,11.5129726340407,11,9,2,25.83007099206084,15,14,1,23.847464672416603,18,14,4,21.190698995396755,9,6,3,35.539970172913556,9,6,3,4.677345914340243,19,16,3,9.527839618679447,14,12,2,36.761965553473125,11,7,4,16.66170556677654,18,15,3,22.348180755610258,8,7,1,11.5129726340407,4.677345914340243,117.92117746682845,89.97703740887962,0.1344126022181346,132,106,26,3.925925925925926,801.817483856918,0.8341556169979638,0,11.5129726340407,9.682208331594872,1.1890854069387973,3.0,7.0,2.8,1.5,1.5,4.0,4.0,1.4,3.75,3.5,0.519730217348567,2.171592875589217,0.4870926086871995,0.09420210447884404,1.7775650915094012,-0.19816123591013074,0.31447645276411873,1.5544232973914038,0.40378988356727913,-0.4315919531813374,7.0,2.171592875589217,false,0.44328688052472853
2990,49945.19136292098,4.777767925230446,false,9.364125589458375,12,12,0,28.14438440571692,7,6,1,13.510381561747941,15,15,0,29.029934645510917,9,8,1,19.751912324633842,11,9,2,7.2033056476922575,8,5,3,14.032410565538544,13,12,1,20.52351785948576,19,15,4,20.096346847566597,7,6,1,48.104590305695744,12,9,3,9.364125589458375,7.2033056476922575,99.800738527068,109.96017122597891,-0.04843339357591307,113,97,16,5.705882352941177,774.3265929885349,0.6085775661799665,0,9.364125589458375,9.597109642023995,0.9757235187201129,12.0,3.0,15.0,4.0,3.0,1.25,6.0,3.0,3.0,2.25,-0.36220817843197906,0.37484818817734916,-0.49905590166628977,1.1907451332664172,-0.9635039151197974,0.49998124099544233,0.5845070325739465,-0.9959403550510991,0.4582850692844099,1.4091251094170383,15.0,1.4091251094170383,false,0.3982765606872032
2991,49944.66183129934,4.440693506941818,false,5.380206451466806,8,5,3,6.395887200906138,16,16,0,15.14212390298083,8,4,4,20.441472558863776,13,9,4,15.345698006839031,13,10,3,6.728947403506649,14,10,4,13.097273907923178,6,4,2,23.039848322390462,8,5,3,23.37439481771926,15,12,3,36.56678185036414,8,8,0,5.380206451466806,6.728947403506649,62.70538812105658,102.80724630190369,-0.24228880363518698,109,83,26,3.074074074074074,845.6135014542436,0.33350827454887344,0,6.728947403506649,9.594892626787226,0.7013051281804478,1.25,16.0,0.8,1.8,2.5,2.0,1.3333333333333333,1.25,3.0,8.0,-0.9135915571804009,-2.214123159970855,0.07916691947759134,-1.275329641563252,-0.2704298708398173,-0.09805026490849898,-0.1229160731441639,0.17543881134742553,0.4653870059650287,-0.7015086736123172,16.0,2.214123159970855,false,0.4574087833419045
2992,49950.093557351225,6.854624729135175,false,10.982727836296975,18,18,0,13.36134482467663,8,4,4,20.59672829416502,18,11,7,12.023216804381867,16,16,0,28.545277761151052,7,6,1,9.988814420373812,15,8,7,9.400389589319234,10,8,2,9.465738588962664,13,13,0,11.142064410750184,9,6,3,41.52969666272333,11,10,1,10.982727836296975,9.988814420373812,85.50929552067154,81.52670367212923,0.023842715748629846,125,100,25,3.8461538461538463,822.391021464258,0.5537018377859602,0,10.982727836296975,9.687510078910833,1.1336997584349109,18.0,0.8,1.375,16.0,3.0,1.0,2.6666666666666665,13.0,1.5,5.0,1.671565549525729,0.7092039262387456,0.2671473070104312,-1.2079671551484934,0.8481393434828377,0.6633350382226842,-0.48511791852815134,-0.9396400182416124,-1.7679037378966689,0.3178813321441862,18.0,1.7679037378966689,false,0.40236052098923053
2993,49952.655325067164,7.472049315232468,false,11.571176956335993,10,8,2,17.720695282666792,17,14,3,13.424375255044627,9,5,4,25.99598588583588,16,15,1,15.663760187704261,11,10,1,8.301178485915711,18,13,5,7.671093867019761,8,4,4,8.29314945105263,6,4,2,18.573065062746178,17,11,6,24.52406217467522,14,12,2,11.571176956335993,8.301178485915711,84.37599356758754,67.36254904140951,0.11212342120629577,126,96,30,3.096774193548387,881.6053251340963,0.6521199440215748,0,11.571176956335993,9.783203748402618,1.1827594777656871,2.6666666666666665,3.5,1.0,7.5,5.0,2.1666666666666665,0.8,1.3333333333333333,1.5714285714285714,4.0,0.18607954292051396,0.4397940782114469,-0.37060695402317184,1.6860114424406332,-0.8946673632858593,-0.340995159546438,-0.23734585573141606,-0.0820687165226386,1.0174429674288021,-1.0533204918015189,7.5,1.6860114424406332,false,0.4111114713893522
2994,49956.43206246692,5.799702838973412,false,18.325109223903382,6,4,2,7.820993972016215,16,16,0,11.87682497642832,6,5,1,27.30819536895271,14,9,5,15.914783390796984,12,11,1,2.788547398046684,16,10,6,5.11763040671635,19,12,7,25.288953994627878,16,14,2,8.30034509575397,12,12,0,17.728566596447525,19,14,5,18.325109223903382,2.788547398046684,81.24590693209761,59.22404349159241,0.15677277150082378,136,107,29,3.566666666666667,716.9122691767055,0.69784824691169,0,18.325109223903382,10.02668633132683,1.8276336387076768,1.3333333333333333,16.0,2.5,1.5,5.5,1.4285714285714286,1.5,4.666666666666667,12.0,2.3333333333333335,1.7909990428295453,-0.9764059090547309,-0.08307588246837067,0.17330498849096063,0.017434829563040054,-1.051857597323092,-0.457389983038038,1.2656876306356557,-1.2739260284073832,-0.44747506457630976,16.0,1.7909990428295453,false,0.46632394500324875
2995,49958.23544619768,5.377449277528639,false,12.232587469758933,15,15,0,9.932728948111333,15,14,1,7.075217892975695,17,13,4,16.98554513231897,11,7,4,63.58515966416047,8,5,3,5.744845862704584,15,11,4,5.355783188544665,9,5,4,16.049104175358995,7,6,1,10.515579124973529,17,17,0,24.44134352652325,13,10,3,12.232587469758933,5.744845862704584,109.8112391073254,62.10665587810503,0.2774846867061931,127,103,24,4.12,848.2598418616886,0.7266762006306033,0,12.232587469758933,9.641926636349291,1.2686870509513168,15.0,7.0,2.6,1.4,1.25,2.2,1.0,3.0,17.0,2.5,-1.517540412715184,0.20962427433081512,-0.3080030703480452,-1.2167571591877555,2.313802441138151,0.589971685622203,0.05255412025295358,-0.6783806248501936,0.27449360690542224,0.535990915823557,17.0,2.313802441138151,false,0.4486944933491993
2996,49958.41043775629,8.164605417850343,false,5.541237123768419,16,12,4,7.7169765876477685,12,11,1,5.014494128356247,16,12,4,16.989851552179008,19,16,3,10.414219288465164,8,8,0,4.689630069026703,13,7,6,12.395276427466463,12,12,0,41.578504605379564,19,19,0,23.07800753367601,19,12,7,16.348812932820945,12,10,2,5.541237123768419,4.689630069026703,45.676778680416604,98.09023156836969,-0.36457218382195283,146,119,27,4.25,869.9647943146601,0.42308609964307753,0,5.541237123768419,9.595556878833385,0.5774794723995337,2.4,5.5,2.4,4.0,8.0,1.0,12.0,19.0,1.5,3.3333333333333335,-1.4539718475458479,-0.2227289295207684,-0.19618984001825968,0.0005609309657137177,-1.9476240631875084,-0.32499083747100793,1.9106813631805666,1.698552300374421,1.4222216657310596,-0.6287540355787261,19.0,1.9476240631875084,false,0.47619060696806736
